0,1,2
15.679936090955252,8.710977713178771,0.02
15.640875120331362,8.640458489606054,0.02
15.601869802351843,8.569930995562396,0.02
15.562919573909081,8.499412710775234,0.02
15.524023519929635,8.428921537358192,0.02
15.485180361451416,8.358475808212518,0.02
15.446388443523237,8.288094295156007,0.02
15.407645723110782,8.21779621714737,0.02
15.368949757002689,8.147601248238843,0.02
15.330297689699071,8.077529525565648,0.02
15.29168624139918,8.007601657047465,0.02
15.253111695915349,7.93783872894586,0.02
15.214569888815232,7.8682623132473175,0.02
15.176056195623069,7.798894474744937,0.02
15.13756552015971,7.729757777921748,0.02
15.099092283063351,7.660875293413563,0.02
15.060630410587464,7.592270604264802,0.02
15.022173323544665,7.523967811688722,0.02
14.983713926688067,7.4559915405212935,0.02
14.94524459823493,7.38836694410557,0.02
14.90675718000215,7.321119708811621,0.02
14.86824296768335,7.254276057889268,0.02
14.82969270189478,7.187862754896034,0.02
14.7910965594169,7.121907106347338,0.02
14.752444145251594,7.056436963815502,0.02
14.713724485139053,6.991480725295535,0.02
14.674926018775421,6.927067335765299,0.02
14.636036593762322,6.8632262870364835,0.02
14.597043460254733,6.7999876166343505,0.02
14.557933266499095,6.737381905905303,0.02
14.518692055220091,6.675440277087718,0.02
14.47930526090398,6.614194389439682,0.02
14.439757708094739,6.553676434267066,0.02
14.40003361074495,6.4939191289635,0.02
14.360116572623118,6.434955709771729,0.02
14.31998958894978,6.376819923522858,0.02
14.279635049110192,6.319546017986954,0.02
14.239034740804271,6.2631687310730095,0.02
14.198169855388464,6.207723278642059,0.02
14.15702099467567,6.153245341038328,0.02
14.115568179069045,6.099771048098344,0.02
14.073790857294437,6.047336962876262,0.02
14.031667917574108,5.995980063819807,0.02
20.967684280324484,8.900112604045795,0.02
20.870742429459696,8.79099758267999,0.02
20.77235064727118,8.68599755620821,0.02
20.672389029196363,8.585308593281407,0.02
20.570734233174022,8.489128805120005,0.02
20.467259752862915,8.3976580099136,0.02
20.36183622192411,8.311097369939521,0.02
20.254331750018537,8.229649001842844,0.02
20.14461229075329,8.153515560666188,0.02
20.0325420411307,8.082899797971661,0.02
19.917983872817913,8.018004095454414,0.02
19.800799794387196,7.959029974882502,0.02
19.680851443915664,7.906177585805373,0.02
19.558000611291554,7.859645172856363,0.02
19.432109788988264,7.819628524264456,0.02
19.303042749944186,7.786320403608126,0.02
19.170665151354772,7.759909967143315,0.02
19.03484516266691,7.740582168922834,0.02
18.895454115962686,7.728517156233014,0.02
18.7523671771095,7.723889657864485,0.02
18.605464035563358,7.7268683678022665,0.02
18.45462961099909,7.737615326944197,0.02
18.299754774905015,7.756285305500788,0.02
18.14073708490199,7.783025188345241,0.02
17.9774815304484,7.817973366014157,0.02
17.809901287628996,7.861259133228172,0.02
17.63791848175267,7.91300209712816,0.02
17.461464956344237,7.973311597037751,0.02
17.2804830470376,8.042286137125995,0.02
17.094926359424736,8.120012833177952,0.02
16.90476055009037,8.206566874454037,0.02
16.709964110070587,8.302011001167562,0.02
16.51052915052735,8.406394997840398,0.02
16.306462190059168,8.519755202488792,0.02
16.097784943992817,8.642114031312403,0.02
15.8845351152991,8.773479518389156,0.02
15.66676718749147,8.913844869607301,0.02
15.444553219408252,9.063188030109911,0.02
15.2179836416027,9.221471264079481,0.02
14.98716805470627,9.38864074680572,0.02
14.752236028054737,9.564626167437273,0.02
14.513337898634617,9.749340343258178,0.02
14.270645567513743,9.942678844696388,0.02
14.024353292222985,10.144519632670123,0.02
13.774678471011892,10.354722709172464,0.02
13.521862414819102,10.573129783904344,0.02
13.266171101404142,10.79956396030717,0.02
13.007895904315781,11.033829445706214,0.02
12.747354288274037,11.275711291267598,0.02
12.484890461208513,11.524975169909917,0.02
12.220875970567665,11.781367200223514,0.02
